RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT cutsplit 256 acl4_seed 2 0.5 -0.1 10 100 1000 22.710745454545453 18.951 27.7123 10037.103448275862 6876 12520
RESULT cutsplit 256 acl4_seed 2 0.5 -0.1 10 1000 1000 23.092004761904764 18.8352 27.7971 10150.57142857143 7840 14420
RESULT cutsplit 256 acl4_seed 2 0.5 -0.1 10 10000 1000 22.723061904761906 16.9941 26.4404 10220.142857142857 7932 11772
RESULT cutsplit 256 acl5_seed 2 0.5 -0.1 10 1 1000 12.802035217391305 9.49255 17.3467 9686.758620689656 5728 12256
RESULT cutsplit 256 acl5_seed 2 0.5 -0.1 10 10 1000 12.818064285714286 8.92595 17.4599 10810.857142857143 7964 13488
RESULT cutsplit 256 acl5_seed 2 0.5 -0.1 10 100 1000 13.168263809523811 9.30894 18.4452 10075.0 6196 13324
RESULT cutsplit 256 acl5_seed 2 0.5 -0.1 10 1000 1000 13.389864285714285 9.789810000000001 17.7482 10387.714285714286 6020 13700
RESULT cutsplit 256 acl5_seed 2 0.5 -0.1 10 10000 1000 13.484883636363639 9.015039999999999 17.3806 10017.103448275862 6036 12896
RESULT cutsplit 256 fw1_seed 2 0.5 -0.1 10 1 1000 19.98779565217391 17.8479 22.0199 4108.0 3000 5676
RESULT cutsplit 256 fw1_seed 2 0.5 -0.1 10 10 1000 19.552057142857144 18.2277 22.7367 4182.571428571428 3052 5284
